import_date,code,title,url,price_gbp,availability,units_sold
2024-05-07,HED47002,Hakushu Japanese Forest Bittersweet Edition,https://hedonism.co.uk/product/hakushu-japanese-forest-bittersweet-edition-whisky,420.0,10.0,2.0
2024-05-07,HED3176,Dalmore King Alexander III,https://hedonism.co.uk/product/dalmore-king-alexander-iii-whisky,250.0,33.0,1.0
2024-05-07,HED6043,Johnnie Walker Blue Label,https://hedonism.co.uk/product/johnnie-walker-blue-label-whisky,174.0,286.0,1.0
2024-05-07,HED21416,Undisclosed Orkney Highland Park 24 Year Old Infrequent Flyers 1999,https://hedonism.co.uk/product/undisclosed-orkney-highland-park-24-year-old-infrequent-flyers-1999-whisky,162.0,7.0,1.0
2024-05-07,HED21807,Benrinnes 19 Year Old Old Malt Cask 25th Anniversary Hunter Laing 2003,https://hedonism.co.uk/product/benrinnes-19-year-old-old-malt-cask-25th-anniversary-hunter-laing-2003-whisky,125.0,5.0,1.0
2024-05-07,HED21806,Glengoyne 16 Year Old Old Malt Cask 25th Anniversary Hunter Laing 2007,https://hedonism.co.uk/product/glengoyne-16-year-old-old-malt-cask-25th-anniversary-hunter-laing-2007-whisky,105.0,5.0,1.0
2024-05-07,HED69073,Deanston 18 Year Old,https://hedonism.co.uk/product/deanston-18-year-old-whisky,91.7,2.0,1.0
2024-05-07,HED46913,Isle Raasay Single Malt Dun Cana,https://hedonism.co.uk/product/isle-raasay-single-malt-dun-cana-whisky,85.0,1.0,1.0
2024-05-07,HED21420,Deanston 13 Year Old Infrequent Flyers 2009,https://hedonism.co.uk/product/deanston-13-year-old-infrequent-flyers-2009-whisky,84.0,2.0,1.0
2024-05-07,HED46670,Benrinnes 11 Year Old Adelphi Exclusive Hedonism Wines 2011,https://hedonism.co.uk/product/benrinnes-11-year-old-adelphi-exclusive-hedonism-wines-2011-whisky,69.9,7.0,1.0
2024-05-07,HED40930,Laphroaig 10 Year Old Sherry Oak,https://hedonism.co.uk/product/laphroaig-10-year-old-sherry-oak-whisky,59.2,26.0,1.0
2024-05-07,HED66904,Chita Distillers Reserve,https://hedonism.co.uk/product/chita-distillers-reserve-whisky,55.9,13.0,1.0
2024-05-07,HED2903,Nikka Barrel,https://hedonism.co.uk/product/nikka-barrel-whisky,45.9,36.0,3.0
2024-05-07,HED45073,Ardnamurchan AD072105,https://hedonism.co.uk/product/ardnamurchan-ad072105-whisky,45.0,31.0,1.0
2024-05-07,HED6048,Royal Lochnagar 12 Year Old,https://hedonism.co.uk/product/royal-lochnagar-12-year-old-whisky,40.9,7.0,1.0
