import_date,code,title,url,price_gbp,availability,units_sold
2024-05-24,HED45998,Cask Trials House Hazelwood Charles Gordon Collection 1968,https://hedonism.co.uk/product/cask-trials-house-hazelwood-charles-gordon-collection-1968-whisky,3800.0,1.0,2.0
2024-05-24,HED21492,Glenrothes 25 Year Old Banquet Wemyss Malts 1997,https://hedonism.co.uk/product/glenrothes-25-year-old-banquet-wemyss-malts-1997-whisky,280.0,5.0,1.0
2024-05-24,HED14607,Glenfarclas 25 Year Old,https://hedonism.co.uk/product/glenfarclas-25-year-old-whisky,225.0,10.0,3.0
2024-05-24,HED00068,Glenfarclas 105 16 Year Old Cask Strength,https://hedonism.co.uk/product/glenfarclas-105-16-year-old-cask-strength-whisky,195.0,3.0,1.0
2024-05-24,HED21043,Benrinnes 26 Year Old Cask Strength Collection Signatory 1996,https://hedonism.co.uk/product/benrinnes-26-year-old-cask-strength-collection-signatory-1996-whisky,191.0,1.0,1.0
2024-05-24,HED7701,Glendronach 18 Year Old Allardice,https://hedonism.co.uk/product/glendronach-18-year-old-allardice-whisky,178.0,45.0,1.0
2024-05-24,HED45301,Royal Lochnagar 16 Year Old Special Release 2021,https://hedonism.co.uk/product/royal-lochnagar-16-year-old-special-release-2021-whisky,148.0,3.0,1.0
2024-05-24,HED46991,Macallan Night Earth Journey,https://hedonism.co.uk/product/macallan-night-earth-journey-whisky,105.0,78.0,1.0
2024-05-24,HED3173,Dalmore 15 Year Old,https://hedonism.co.uk/product/dalmore-15-year-old-whisky,103.0,61.0,1.0
2024-05-24,HED21612,Aberlour ABunadh Batch 80,https://hedonism.co.uk/product/aberlour-abunadh-batch-80-whisky,91.0,5.0,1.0
2024-05-24,HED81882,Glengoyne 15 Year Old,https://hedonism.co.uk/product/glengoyne-15-year-old-whisky,84.0,34.0,2.0
2024-05-24,HED70117,Hibiki Japanese Harmony,https://hedonism.co.uk/product/hibiki-japanese-harmony-whisky,81.2,39.0,6.0
2024-05-24,HED21819,Benrinnes 13 Year Old Ruthrie Wanderer Bordeaux Cask Noir,https://hedonism.co.uk/product/benrinnes-13-year-old-ruthrie-wanderer-bordeaux-cask-noir-whisky,80.0,3.0,1.0
2024-05-24,HED21817,Miltonduff 11 Year Old Infrequent Flyers 2011,https://hedonism.co.uk/product/miltonduff-11-year-old-infrequent-flyers-2011-whisky,77.0,5.0,1.0
2024-05-24,HED89452,Benromach 15 Year Old,https://hedonism.co.uk/product/benromach-15-year-old-whisky,68.8,4.0,1.0
2024-05-24,HED22292,Knockdhu 8 Year Old GreatDrams 2013,https://hedonism.co.uk/product/knockdhu-8-year-old-greatdrams-2013-whisky,62.0,2.0,1.0
2024-05-24,HED21178,Glenturret 7 Year Old Peat Smoked 2023 Release,https://hedonism.co.uk/product/glenturret-7-year-old-peat-smoked-2023-release-whisky,62.0,2.0,1.0
2024-05-24,HED8048,Linkwood 12 Year Old Flora Fauna,https://hedonism.co.uk/product/linkwood-12-year-old-flora-fauna-whisky,53.7,5.0,1.0
2024-05-24,HED8027,Blair Athol 12 Year Old Flora Fauna,https://hedonism.co.uk/product/blair-athol-12-year-old-flora-fauna-whisky,49.9,5.0,1.0
2024-05-24,HED45886,Kings Inch,https://hedonism.co.uk/product/kings-inch-whisky,45.0,5.0,1.0
2024-05-24,HED68189,Highland Park 12 Year Old,https://hedonism.co.uk/product/highland-park-12-year-old-whisky,41.0,22.0,1.0
