import_date,code,title,url,price_gbp,availability,units_sold
2024-05-04,HED46553,Kilchoman Machir Bay Cask Strength,https://hedonism.co.uk/product/kilchoman-machir-bay-cask-strength-whisky,58.5,1.0,2.0
2024-05-04,HED3172,Dalmore 12 Year Old,https://hedonism.co.uk/product/dalmore-12-year-old-whisky,56.9,6.0,1.0
2024-05-04,HED21348,Lochlea Fallow Edition 2nd Crop,https://hedonism.co.uk/product/lochlea-fallow-edition-2nd-crop-whisky,51.5,10.0,1.0
2024-05-04,HED66115,Ardbeg Oa,https://hedonism.co.uk/product/ardbeg-oa-whisky,48.9,7.0,1.0
2024-05-04,HED7036,Super Nikka,https://hedonism.co.uk/product/super-nikka-whisky,48.9,3.0,1.0
2024-05-04,HED4303,Glendronach 12 Year Old,https://hedonism.co.uk/product/glendronach-12-year-old-whisky,48.2,25.0,1.0
2024-05-04,HED45918,Benromach Peat Smoke 2009,https://hedonism.co.uk/product/benromach-peat-smoke-2009-whisky,46.7,4.0,1.0
2024-05-04,HED6361,Johnnie Walker Gold Reserve,https://hedonism.co.uk/product/johnnie-walker-gold-reserve-whisky,45.9,4.0,1.0
2024-05-04,HED6066,Glenlivet 12 Year Old,https://hedonism.co.uk/product/glenlivet-12-year-old-whisky,41.2,9.0,6.0
2024-05-04,HED3114,Glenfiddich 12 Year Old,https://hedonism.co.uk/product/glenfiddich-12-year-old-whisky,41.0,24.0,1.0
2024-05-04,HED4278,Cnoc 12 Year Old,https://hedonism.co.uk/product/cnoc-12-year-old-whisky,36.0,5.0,1.0
2024-05-04,HED6042,Johnnie Walker Black Label 12 Year Old,https://hedonism.co.uk/product/johnnie-walker-black-label-12-year-old-whisky,28.9,10.0,8.0
