import_date,code,title,url,price_gbp,availability,units_sold
2024-04-17,HED46498,A Trail of Smoke 42 Year Old House of Hazelwood Legacy Collection,https://hedonism.co.uk/product/a-trail-of-smoke-42-year-old-house-of-hazelwood-legacy-collection-whisky,1900.0,2.0,1.0
2024-04-17,HED21580,Macallan Oscuro,https://hedonism.co.uk/product/macallan-oscuro-whisky,1450.0,1.0,1.0
2024-04-17,HED46453,Bowmore 22 Year Old Aston Martin Master`s Selection Edition 2,https://hedonism.co.uk/product/bowmore-22-year-old-aston-martin-master`s-selection-edition-2-whisky,425.0,3.0,2.0
2024-04-17,HED46709,Macallan Rare Cask (2023 Release),https://hedonism.co.uk/product/macallan-rare-cask-(2023-release)-whisky,310.0,12.0,6.0
2024-04-17,HED21064,Speyside 18 Year Old (M) Cask Strength Collection Signatory 2005,https://hedonism.co.uk/product/speyside-18-year-old-(m)-cask-strength-collection-signatory-2005-whisky,212.0,35.0,1.0
2024-04-17,HED3161,Yamazaki 12 Year Old,https://hedonism.co.uk/product/yamazaki-12-year-old-whisky,145.0,34.0,2.0
2024-04-17,HED21048,Caol Ila 16 Year Old Cask Strength Collection Signatory 2007,https://hedonism.co.uk/product/caol-ila-16-year-old-cask-strength-collection-signatory-2007-whisky,145.0,4.0,2.0
2024-04-17,HED78927,Glen Scotia 18 Year Old,https://hedonism.co.uk/product/glen-scotia-18-year-old-whisky,128.0,3.0,2.0
2024-04-17,HED47122,Kilchoman Batch Strength,https://hedonism.co.uk/product/kilchoman-batch-strength-whisky,73.0,3.0,3.0
2024-04-17,HED21147,Port Charlotte Islay Barley 2014,https://hedonism.co.uk/product/port-charlotte-islay-barley-2014-whisky,69.5,2.0,1.0
2024-04-17,HED58719,Edradour 12 Year Old Caledonia,https://hedonism.co.uk/product/edradour-12-year-old-caledonia-whisky,64.5,4.0,2.0
2024-04-17,HED72835,Ailsa Bay Sweet Smoke 1.2,https://hedonism.co.uk/product/ailsa-bay-sweet-smoke-1.2-whisky,59.0,6.0,1.0
2024-04-17,HED8633,Edradour 10 Year Old,https://hedonism.co.uk/product/edradour-10-year-old-whisky,46.0,3.0,3.0
