import_date,code,title,url,price_gbp,availability,units_sold
2024-04-29,HED22246,Dalwhinnie Distillers Edition 2021 Release 2006,https://hedonism.co.uk/product/dalwhinnie-distillers-edition-2021-release-2006-whisky,69.9,3.0,2.0
2024-04-29,HED46670,Benrinnes 11 Year Old Adelphi Exclusive Hedonism Wines 2011,https://hedonism.co.uk/product/benrinnes-11-year-old-adelphi-exclusive-hedonism-wines-2011-whisky,69.9,6.0,3.0
2024-04-29,HED3087,Ardbeg Uigeadail,https://hedonism.co.uk/product/ardbeg-uigeadail-whisky,68.0,10.0,2.0
2024-04-29,HED8024,Balvenie 14 Year Old Caribbean Cask,https://hedonism.co.uk/product/balvenie-14-year-old-caribbean-cask-whisky,65.9,5.0,2.0
2024-04-29,HED47135,Isle Raasay Single Malt Cask Strength Release 2024,https://hedonism.co.uk/product/isle-raasay-single-malt-cask-strength-release-2024-whisky,65.0,8.0,2.0
2024-04-29,HED31915,Lagavulin 8 Year Old,https://hedonism.co.uk/product/lagavulin-8-year-old-whisky,59.6,15.0,2.0
2024-04-29,HED7661,Nikka Coffey Grain,https://hedonism.co.uk/product/nikka-coffey-grain-whisky,58.9,6.0,3.0
2024-04-29,HED45086,Isle Raasay Single Malt,https://hedonism.co.uk/product/isle-raasay-single-malt-whisky,54.9,9.0,2.0
2024-04-29,HED6055,Dalwhinnie 15 Year Old,https://hedonism.co.uk/product/dalwhinnie-15-year-old-whisky,49.5,7.0,2.0
2024-04-29,HED64543,Box Dalvve,https://hedonism.co.uk/product/box-dalvve-whisky,49.42,4.0,1.0
2024-04-29,HED82604,Balvenie 12 Year Old Doublewood,https://hedonism.co.uk/product/balvenie-12-year-old-doublewood-whisky,49.2,7.0,4.0
2024-04-29,HED4303,Glendronach 12 Year Old,https://hedonism.co.uk/product/glendronach-12-year-old-whisky,48.2,24.0,3.0
2024-04-29,HED77615,Old Pulteney Huddart,https://hedonism.co.uk/product/old-pulteney-huddart-whisky,46.2,4.0,1.0
2024-04-29,HED8633,Edradour 10 Year Old,https://hedonism.co.uk/product/edradour-10-year-old-whisky,46.0,5.0,1.0
2024-04-29,HED6361,Johnnie Walker Gold Reserve,https://hedonism.co.uk/product/johnnie-walker-gold-reserve-whisky,45.9,6.0,1.0
2024-04-29,HED6042,Johnnie Walker Black Label 12 Year Old,https://hedonism.co.uk/product/johnnie-walker-black-label-12-year-old-whisky,28.9,13.0,8.0
2024-04-29,HED79393,Balvenie 12 Year Old Doublewood 20cl,https://hedonism.co.uk/product/balvenie-12-year-old-doublewood-20cl-whisky,19.7,3.0,2.0
