import_date,code,title,url,price_gbp,availability,units_sold
2024-05-20,HED79802,Dalmore 25 Year Old,https://hedonism.co.uk/product/dalmore-25-year-old-whisky,1070.0,9.0,6.0
2024-05-20,HED7047,Hibiki 21 Year Old,https://hedonism.co.uk/product/hibiki-21-year-old-whisky,950.0,23.0,2.0
2024-05-20,HED21598,Kavalan Solist Madeira 586,https://hedonism.co.uk/product/kavalan-solist-madeira-586-whisky,215.0,5.0,1.0
2024-05-20,HED46904,Glenfarclas 18 Year Old 100cl,https://hedonism.co.uk/product/glenfarclas-18-year-old-100cl-whisky,135.0,23.0,1.0
2024-05-20,HED40434,Bladnoch 14 Year Old,https://hedonism.co.uk/product/bladnoch-14-year-old-whisky,113.0,2.0,1.0
2024-05-20,HED6068,Glenlivet 18 Year Old,https://hedonism.co.uk/product/glenlivet-18-year-old-whisky,105.0,13.0,1.0
2024-05-20,HED46991,Macallan Night Earth Journey,https://hedonism.co.uk/product/macallan-night-earth-journey-whisky,105.0,79.0,1.0
2024-05-20,HED3115,Glenfiddich 18 Year Old,https://hedonism.co.uk/product/glenfiddich-18-year-old-whisky,102.0,18.0,6.0
2024-05-20,HED21417,Benrinnes 17 Year Old Infrequent Flyers 2006,https://hedonism.co.uk/product/benrinnes-17-year-old-infrequent-flyers-2006-whisky,96.0,2.0,1.0
2024-05-20,HED45873,Balvenie 14 Year Old Week Peat,https://hedonism.co.uk/product/balvenie-14-year-old-week-peat-whisky,78.7,11.0,1.0
2024-05-20,HED22655,Elements Islay Sherry Cask,https://hedonism.co.uk/product/elements-islay-sherry-cask-whisky,69.9,4.0,1.0
2024-05-20,HED46670,Benrinnes 11 Year Old Adelphi Exclusive Hedonism Wines 2011,https://hedonism.co.uk/product/benrinnes-11-year-old-adelphi-exclusive-hedonism-wines-2011-whisky,69.9,3.0,1.0
2024-05-20,HED40759,Aberlour 14 Year Old,https://hedonism.co.uk/product/aberlour-14-year-old-whisky,59.9,9.0,1.0
2024-05-20,HED8031,Caol Ila 12 Year Old,https://hedonism.co.uk/product/caol-ila-12-year-old-whisky,49.6,17.0,1.0
2024-05-20,HED8515,Bunnahabhain 12 Year Old,https://hedonism.co.uk/product/bunnahabhain-12-year-old-whisky,44.0,13.0,1.0
