import_date,code,title,url,price_gbp,availability,units_sold
2024-06-03,HED46816,Macallan 25 Year Old Sherry Oak 2023 Release,https://hedonism.co.uk/product/macallan-25-year-old-sherry-oak-2023-release-whisky,2295.0,96.0,1.0
2024-06-03,HED46865,Laphroaig 34 Year Old Ian Hunter Story Book 5,https://hedonism.co.uk/product/laphroaig-34-year-old-ian-hunter-story-book-5-whisky,1200.0,3.0,2.0
2024-06-03,HED7047,Hibiki 21 Year Old,https://hedonism.co.uk/product/hibiki-21-year-old-whisky,950.0,20.0,1.0
2024-06-03,HED46028,Glenfiddich 30 Year Old Suspended Time,https://hedonism.co.uk/product/glenfiddich-30-year-old-suspended-time-whisky,875.0,5.0,2.0
2024-06-03,HED44091,Balvenie 25 Year Old,https://hedonism.co.uk/product/balvenie-25-year-old-whisky,670.0,1.0,2.0
2024-06-03,HED53800,Glenfiddich 25 Year Old Rare Oak,https://hedonism.co.uk/product/glenfiddich-25-year-old-rare-oak-whisky,400.0,1.0,1.0
2024-06-03,HED21064,Speyside 18 Year Old M Cask Strength Collection Signatory 2005,https://hedonism.co.uk/product/speyside-18-year-old-m-cask-strength-collection-signatory-2005-whisky,212.0,30.0,3.0
2024-06-03,HED6043,Johnnie Walker Blue Label,https://hedonism.co.uk/product/johnnie-walker-blue-label-whisky,174.0,278.0,1.0
2024-06-03,HED3132,Auchentoshan 18 Year Old,https://hedonism.co.uk/product/auchentoshan-18-year-old-whisky,91.5,6.0,1.0
2024-06-03,HED2976,Macallan 12 Year Old Sherry Oak,https://hedonism.co.uk/product/macallan-12-year-old-sherry-oak-whisky,86.0,38.0,2.0
2024-06-03,HED37034,Pelter Batch 2,https://hedonism.co.uk/product/pelter-batch-2-whisky,86.0,5.0,1.0
2024-06-03,HED21425,Lagavulin Distillers Edition 2022 Release,https://hedonism.co.uk/product/lagavulin-distillers-edition-2022-release-whisky,85.0,10.0,1.0
2024-06-03,HED46962,Glenfiddich 15 Year Old Distillery Edition,https://hedonism.co.uk/product/glenfiddich-15-year-old-distillery-edition-whisky,80.0,3.0,1.0
2024-06-03,HED86657,Yamazaki Distillers Reserve,https://hedonism.co.uk/product/yamazaki-distillers-reserve-whisky,79.0,19.0,1.0
2024-06-03,HED46938,Glenmorangie 16 Year Old Nectar,https://hedonism.co.uk/product/glenmorangie-16-year-old-nectar-whisky,79.0,5.0,1.0
2024-06-03,HED61388,Macallan 12 Year Old Double Cask,https://hedonism.co.uk/product/macallan-12-year-old-double-cask-whisky,77.0,19.0,4.0
2024-06-03,HED86377,Compass Box Hedonism,https://hedonism.co.uk/product/compass-box-hedonism-whisky,77.0,11.0,1.0
2024-06-03,HED6063,Chivas Regal 18 Year Old,https://hedonism.co.uk/product/chivas-regal-18-year-old-whisky,71.2,28.0,4.0
2024-06-03,HED55812,Laphroaig 10 Year Old Cask Strength,https://hedonism.co.uk/product/laphroaig-10-year-old-cask-strength-whisky,70.0,10.0,1.0
2024-06-03,HED8024,Balvenie 14 Year Old Caribbean Cask,https://hedonism.co.uk/product/balvenie-14-year-old-caribbean-cask-whisky,65.9,16.0,1.0
2024-06-03,HED21176,Smokehead Sherry Cask Blast,https://hedonism.co.uk/product/smokehead-sherry-cask-blast-whisky,64.9,5.0,6.0
2024-06-03,HED41097,Stauning Whisky Rye,https://hedonism.co.uk/product/stauning-whisky-rye-whisky,59.4,16.0,2.0
2024-06-03,HED47154,NcNean Single Malt,https://hedonism.co.uk/product/ncnean-single-malt-whisky,52.0,4.0,2.0
2024-06-03,HED21348,Lochlea Fallow Edition 2nd Crop,https://hedonism.co.uk/product/lochlea-fallow-edition-2nd-crop-whisky,51.5,9.0,1.0
2024-06-03,HED21093,Glasgow 1770 Peated,https://hedonism.co.uk/product/glasgow-1770-peated-whisky,48.9,3.0,3.0
2024-06-03,HED21094,Glasgow 1770 Triple Distilled,https://hedonism.co.uk/product/glasgow-1770-triple-distilled-whisky,48.9,3.0,4.0
2024-06-03,HED46030,Glenfiddich Orchard Experiment,https://hedonism.co.uk/product/glenfiddich-orchard-experiment-whisky,46.9,4.0,1.0
2024-06-03,HED6049,Talisker 10 Year Old,https://hedonism.co.uk/product/talisker-10-year-old-whisky,45.0,15.0,1.0
2024-06-03,HED8515,Bunnahabhain 12 Year Old,https://hedonism.co.uk/product/bunnahabhain-12-year-old-whisky,44.0,11.0,1.0
2024-06-03,HED46579,Lochlea Ploughing Edition,https://hedonism.co.uk/product/lochlea-ploughing-edition-whisky,43.65,20.0,1.0
2024-06-03,HED43005,Singleton 12 Year Old,https://hedonism.co.uk/product/singleton-12-year-old-whisky,43.5,12.0,1.0
2024-06-03,HED6066,Glenlivet 12 Year Old,https://hedonism.co.uk/product/glenlivet-12-year-old-whisky,41.2,8.0,1.0
2024-06-03,HED66701,Glenmorangie 10 Year Old Original,https://hedonism.co.uk/product/glenmorangie-10-year-old-original-whisky,37.9,3.0,5.0
2024-06-03,HED3137,Bowmore 12 Year Old,https://hedonism.co.uk/product/bowmore-12-year-old-whisky,37.5,10.0,1.0
2024-06-03,HED79404,Talisker 10 Year Old 20cl,https://hedonism.co.uk/product/talisker-10-year-old-20cl-whisky,20.0,19.0,1.0
