import_date,code,title,url,price_gbp,availability,units_sold
2024-04-21,HED45999,Long Marriage 56 Year Old House Hazelwood Charles Gordon Collection,https://hedonism.co.uk/product/long-marriage-56-year-old-house-hazelwood-charles-gordon-collection-whisky,4000.0,1.0,1.0
2024-04-21,HED45998,Cask Trials House Hazelwood Charles Gordon Collection 1968,https://hedonism.co.uk/product/cask-trials-house-hazelwood-charles-gordon-collection-1968-whisky,3800.0,1.0,1.0
2024-04-21,HED21331,Accelerator & Brake 33 Year Old House Hazelwood Legacy Collection,https://hedonism.co.uk/product/accelerator-&-brake-33-year-old-house-hazelwood-legacy-collection-whisky,1700.0,1.0,1.0
2024-04-21,HED46000,Tops 33 Year Old Blended Speyside Malt House Hazelwood Legacy Collection,https://hedonism.co.uk/product/tops-33-year-old-blended-speyside-malt-house-hazelwood-legacy-collection-whisky,1450.0,2.0,1.0
2024-04-21,HED66493,Ardbeg 23 Year Old Twenty Something Committee Release,https://hedonism.co.uk/product/ardbeg-23-year-old-twenty-something-committee-release-whisky,690.0,2.0,1.0
2024-04-21,HED84602,Macallan 17 Year Old Fine Oak,https://hedonism.co.uk/product/macallan-17-year-old-fine-oak-whisky,550.0,2.0,1.0
2024-04-21,HED46850,Yamazaki Limited Edition 2023,https://hedonism.co.uk/product/yamazaki-limited-edition-2023-whisky,475.0,22.0,1.0
2024-04-21,HED93971,Macallan 18 Year Old Sherry Oak (2023 Release),https://hedonism.co.uk/product/macallan-18-year-old-sherry-oak-(2023-release)-whisky,395.0,148.0,1.0
2024-04-21,HED40141,Macallan 18 Year Old Double Cask,https://hedonism.co.uk/product/macallan-18-year-old-double-cask-whisky,310.0,15.0,7.0
2024-04-21,HED46709,Macallan Rare Cask (2023 Release),https://hedonism.co.uk/product/macallan-rare-cask-(2023-release)-whisky,310.0,11.0,7.0
2024-04-21,HED46872,Johnnie Walker Blue Label Elusive Umami,https://hedonism.co.uk/product/johnnie-walker-blue-label-elusive-umami-whisky,290.0,11.0,1.0
