import_date,code,title,url,price_gbp,availability,units_sold
2024-05-29,HED45999,Long Marriage 56 Year Old House Hazelwood Charles Gordon Collection,https://hedonism.co.uk/product/long-marriage-56-year-old-house-hazelwood-charles-gordon-collection-whisky,4000.0,1.0,2.0
2024-05-29,HED45998,Cask Trials House Hazelwood Charles Gordon Collection 1968,https://hedonism.co.uk/product/cask-trials-house-hazelwood-charles-gordon-collection-1968-whisky,3800.0,1.0,2.0
2024-05-29,HED47016,Springbank 25 Year Old Fresh Sherry Hogshead Starkicker 1998,https://hedonism.co.uk/product/springbank-25-year-old-fresh-sherry-hogshead-starkicker-1998-whisky,1350.0,1.0,1.0
2024-05-29,HED46003,Lost Estate 43 Year Old Blended Grain House Hazelwood Legacy Collection,https://hedonism.co.uk/product/lost-estate-43-year-old-blended-grain-house-hazelwood-legacy-collection-whisky,1200.0,2.0,1.0
2024-05-29,HED46541,Glen Scotia 25 Year Old,https://hedonism.co.uk/product/glen-scotia-25-year-old-whisky,495.0,2.0,1.0
2024-05-29,HED93971,Macallan 18 Year Old Sherry Oak 2023 Release,https://hedonism.co.uk/product/macallan-18-year-old-sherry-oak-2023-release-whisky,395.0,136.0,1.0
2024-05-29,HED46578,Blair Athol 30 Year Old Jam Toast Wemyss Malts 1991,https://hedonism.co.uk/product/blair-athol-30-year-old-jam-toast-wemyss-malts-1991-whisky,275.0,2.0,1.0
2024-05-29,HED21108,Glen Grant 21 Year Old,https://hedonism.co.uk/product/glen-grant-21-year-old-whisky,245.0,4.0,1.0
2024-05-29,HED0108,Glenmorangie Signet,https://hedonism.co.uk/product/glenmorangie-signet-whisky,195.0,8.0,1.0
2024-05-29,HED7701,Glendronach 18 Year Old Allardice,https://hedonism.co.uk/product/glendronach-18-year-old-allardice-whisky,178.0,38.0,3.0
2024-05-29,HED71148,Caol Ila 17 Year Old 2015 Release,https://hedonism.co.uk/product/caol-ila-17-year-old-2015-release-whisky,170.0,11.0,1.0
2024-05-29,HED46947,Nikka Grain Discovery 2023,https://hedonism.co.uk/product/nikka-grain-discovery-2023-whisky,155.0,11.0,3.0
2024-05-29,HED46856,Mars YA 1,https://hedonism.co.uk/product/mars-ya-1-whisky,145.0,4.0,1.0
2024-05-29,HED69365,GlenAllachie 18 Year Old,https://hedonism.co.uk/product/glenallachie-18-year-old-whisky,135.0,8.0,1.0
2024-05-29,HED46904,Glenfarclas 18 Year Old 100cl,https://hedonism.co.uk/product/glenfarclas-18-year-old-100cl-whisky,135.0,16.0,1.0
2024-05-29,HED40507,Nikka Tailored,https://hedonism.co.uk/product/nikka-tailored-whisky,113.0,8.0,4.0
2024-05-29,HED51227,Mortlach 16 Year Old,https://hedonism.co.uk/product/mortlach-16-year-old-whisky,105.0,20.0,1.0
2024-05-29,HED3173,Dalmore 15 Year Old,https://hedonism.co.uk/product/dalmore-15-year-old-whisky,103.0,48.0,4.0
