import_date,code,title,url,price_gbp,availability,units_sold
2024-05-01,HED79802,Dalmore 25 Year Old,https://hedonism.co.uk/product/dalmore-25-year-old-whisky,1070.0,8.0,15.0
2024-05-01,HED40141,Macallan 18 Year Old Double Cask,https://hedonism.co.uk/product/macallan-18-year-old-double-cask-whisky,310.0,13.0,1.0
2024-05-01,HED00097,Dalmore 16 Year Old Luminary No2 2024 Edition The Collectible,https://hedonism.co.uk/product/dalmore-16-year-old-luminary-no2-2024-edition-the-collectible-whisky,275.0,123.0,3.0
2024-05-01,HED00003,Linkwood 26 Year Old Cask Strength Collection Signatory 1997,https://hedonism.co.uk/product/linkwood-26-year-old-cask-strength-collection-signatory-1997-whisky,192.0,5.0,1.0
2024-05-01,HED45988,Glenrothes 18 Year Old,https://hedonism.co.uk/product/glenrothes-18-year-old-whisky,159.0,3.0,1.0
2024-05-01,HED21796,Bonnington Single Cask Inaugural Release,https://hedonism.co.uk/product/bonnington-single-cask-inaugural-release-whisky,150.0,5.0,1.0
2024-05-01,HED45869,Balvenie 16 Year Old French Oak,https://hedonism.co.uk/product/balvenie-16-year-old-french-oak-whisky,122.0,8.0,1.0
2024-05-01,HED46991,Macallan Night Earth Journey,https://hedonism.co.uk/product/macallan-night-earth-journey-whisky,105.0,80.0,2.0
2024-05-01,HED70117,Hibiki Japanese Harmony,https://hedonism.co.uk/product/hibiki-japanese-harmony-whisky,81.2,66.0,8.0
2024-05-01,HED86657,Yamazaki Distillers Reserve,https://hedonism.co.uk/product/yamazaki-distillers-reserve-whisky,79.0,29.0,1.0
2024-05-01,HED65849,Amrut Cask Strength,https://hedonism.co.uk/product/amrut-cask-strength-whisky,72.9,1.0,1.0
2024-05-01,HED41098,Stauning Whisky Kaos,https://hedonism.co.uk/product/stauning-whisky-kaos-whisky,67.5,3.0,1.0
2024-05-01,HED81831,Glengoyne 21 Year Old 20cl,https://hedonism.co.uk/product/glengoyne-21-year-old-20cl-whisky,65.0,13.0,1.0
2024-05-01,HED42057,Circumstance Batch 1 TBWC,https://hedonism.co.uk/product/circumstance-batch-1-tbwc-whisky,45.0,1.0,1.0
2024-05-01,HED3114,Glenfiddich 12 Year Old,https://hedonism.co.uk/product/glenfiddich-12-year-old-whisky,41.0,25.0,1.0
