import_date,code,title,url,price_gbp,availability,units_sold
2024-05-19,HED00018,Hazelburn 21 Year Old Private Sherry Cask 43 1999,https://hedonism.co.uk/product/hazelburn-21-year-old-private-sherry-cask-43-1999-whisky,670.0,3.0,5.0
2024-05-19,HED21064,Speyside 18 Year Old M Cask Strength Collection Signatory 2005,https://hedonism.co.uk/product/speyside-18-year-old-m-cask-strength-collection-signatory-2005-whisky,212.0,34.0,1.0
2024-05-19,HED6043,Johnnie Walker Blue Label,https://hedonism.co.uk/product/johnnie-walker-blue-label-whisky,174.0,280.0,1.0
2024-05-19,HED21604,Bruichladdich 18 Year Old,https://hedonism.co.uk/product/bruichladdich-18-year-old-whisky,150.0,8.0,1.0
2024-05-19,HED3161,Yamazaki 12 Year Old,https://hedonism.co.uk/product/yamazaki-12-year-old-whisky,145.0,62.0,1.0
2024-05-19,HED40140,Macallan 15 Year Old Double Cask,https://hedonism.co.uk/product/macallan-15-year-old-double-cask-whisky,145.0,15.0,1.0
2024-05-19,HED46904,Glenfarclas 18 Year Old 100cl,https://hedonism.co.uk/product/glenfarclas-18-year-old-100cl-whisky,135.0,24.0,1.0
2024-05-19,HED21910,Glenlivet 17 Year Old Cask Strength Collection Signatory 2006,https://hedonism.co.uk/product/glenlivet-17-year-old-cask-strength-collection-signatory-2006-whisky,125.0,3.0,1.0
2024-05-19,HED21227,MYKEN Ocean Spirit Single Cask 2023,https://hedonism.co.uk/product/myken-ocean-spirit-single-cask-2023-whisky,115.0,4.0,1.0
2024-05-19,HED46684,Craigellachie 17 Year Old,https://hedonism.co.uk/product/craigellachie-17-year-old-whisky,114.0,3.0,1.0
2024-05-19,HED3115,Glenfiddich 18 Year Old,https://hedonism.co.uk/product/glenfiddich-18-year-old-whisky,102.0,24.0,1.0
2024-05-19,HED21425,Lagavulin Distillers Edition 2022 Release,https://hedonism.co.uk/product/lagavulin-distillers-edition-2022-release-whisky,85.0,12.0,3.0
2024-05-19,HED6052,Lagavulin 16 Year Old,https://hedonism.co.uk/product/lagavulin-16-year-old-whisky,78.0,70.0,1.0
2024-05-19,HED21215,Laudale 12 Year Old Batch 6 Adelphi,https://hedonism.co.uk/product/laudale-12-year-old-batch-6-adelphi-whisky,70.0,1.0,2.0
2024-05-19,HED46974,Ardnamurchan Rum Cask 2023 Release,https://hedonism.co.uk/product/ardnamurchan-rum-cask-2023-release-whisky,70.0,8.0,1.0
2024-05-19,HED21944,Ardnahoe 5 Year Old Inaugural Release,https://hedonism.co.uk/product/ardnahoe-5-year-old-inaugural-release-whisky,70.0,93.0,1.0
2024-05-19,HED46670,Benrinnes 11 Year Old Adelphi Exclusive Hedonism Wines 2011,https://hedonism.co.uk/product/benrinnes-11-year-old-adelphi-exclusive-hedonism-wines-2011-whisky,69.9,4.0,1.0
2024-05-19,HED21627,Port Askaig Cask Strength Batch 001,https://hedonism.co.uk/product/port-askaig-cask-strength-batch-001-whisky,68.0,8.0,1.0
2024-05-19,HED21179,Glenturret 10 Year Old Peat Smoked 2023 Release,https://hedonism.co.uk/product/glenturret-10-year-old-peat-smoked-2023-release-whisky,67.0,3.0,2.0
2024-05-19,HED47070,Lagg Corriecravie Sherry Finish,https://hedonism.co.uk/product/lagg-corriecravie-sherry-finish-whisky,64.0,4.0,2.0
2024-05-19,HED47068,Arran Sherry Cask,https://hedonism.co.uk/product/arran-sherry-cask-whisky,61.7,5.0,1.0
2024-05-19,HED46276,Glenfarclas 12 Year Old,https://hedonism.co.uk/product/glenfarclas-12-year-old-whisky,57.0,13.0,1.0
2024-05-19,HED45700,Hatozaki Pure Malt,https://hedonism.co.uk/product/hatozaki-pure-malt-whisky,53.5,2.0,1.0
2024-05-19,HED21042,Ben Nevis 8 Year Old UnChillfiltered Collection Signatory 2014,https://hedonism.co.uk/product/ben-nevis-8-year-old-unchillfiltered-collection-signatory-2014-whisky,48.0,4.0,1.0
2024-05-19,HED6042,Johnnie Walker Black Label 12 Year Old,https://hedonism.co.uk/product/johnnie-walker-black-label-12-year-old-whisky,28.9,71.0,1.0
