import_date,code,title,url,price_gbp,availability,units_sold
2024-05-06,HED21850,Springbank 21 Year Old 2023 Release,https://hedonism.co.uk/product/springbank-21-year-old-2023-release-whisky,795.0,3.0,1.0
2024-05-06,HED00078,Macallan 20 Year Old Speymalt Gordon  MacPhail Bottled 2021 2000,https://hedonism.co.uk/product/macallan-20-year-old-speymalt-gordon--macphail-bottled-2021-2000-whisky,595.0,1.0,1.0
2024-05-06,HED3110,Balvenie 21 Year Old Portwood,https://hedonism.co.uk/product/balvenie-21-year-old-portwood-whisky,243.0,14.0,1.0
2024-05-06,HED46529,Johnnie Walker Blue Label Year Rabbit,https://hedonism.co.uk/product/johnnie-walker-blue-label-year-rabbit-whisky,207.0,4.0,1.0
2024-05-06,HED46753,Yamazaki 12 Year Old 100th Anniversary,https://hedonism.co.uk/product/yamazaki-12-year-old-100th-anniversary-whisky,199.0,36.0,1.0
2024-05-06,HED6043,Johnnie Walker Blue Label,https://hedonism.co.uk/product/johnnie-walker-blue-label-whisky,174.0,287.0,1.0
2024-05-06,HED3500,Royal Salute 21 Year Old Sapphire Flagon,https://hedonism.co.uk/product/royal-salute-21-year-old-sapphire-flagon-whisky,162.0,5.0,1.0
2024-05-06,HED3161,Yamazaki 12 Year Old,https://hedonism.co.uk/product/yamazaki-12-year-old-whisky,145.0,29.0,1.0
2024-05-06,HED61388,Macallan 12 Year Old Double Cask,https://hedonism.co.uk/product/macallan-12-year-old-double-cask-whisky,77.0,32.0,2.0
2024-05-06,HED23111,Kingsbarns 4 Year Old Sherry Cask 1732158,https://hedonism.co.uk/product/kingsbarns-4-year-old-sherry-cask-1732158-whisky,74.0,2.0,1.0
