import_date,code,title,url,price_gbp,availability,units_sold
2024-04-18,HED00042,Macallan M Black (2023 Release),https://hedonism.co.uk/product/macallan-m-black-(2023-release)-whisky,7600.0,2.0,1.0
2024-04-18,HED00043,Macallan M Copper (2023 Release),https://hedonism.co.uk/product/macallan-m-copper-(2023-release)-whisky,6800.0,2.0,1.0
2024-04-18,HED81807,Macallan M Decanter (2022 Release),https://hedonism.co.uk/product/macallan-m-decanter-(2022-release)-whisky,5750.0,4.0,1.0
2024-04-18,HED46498,A Trail of Smoke 42 Year Old House of Hazelwood Legacy Collection,https://hedonism.co.uk/product/a-trail-of-smoke-42-year-old-house-of-hazelwood-legacy-collection-whisky,1900.0,3.0,-1.0
2024-04-18,HED79802,Dalmore 25 Year Old,https://hedonism.co.uk/product/dalmore-25-year-old-whisky,1070.0,35.0,-24.0
2024-04-18,HED7047,Hibiki 21 Year Old,https://hedonism.co.uk/product/hibiki-21-year-old-whisky,950.0,27.0,6.0
2024-04-18,HED21829,Laphroaig 25 Year Old The Kinship Hunter Laing,https://hedonism.co.uk/product/laphroaig-25-year-old-the-kinship-hunter-laing-whisky,805.0,6.0,-2.0
2024-04-18,HED21825,Bowmore 27 Year Old The Kinship Hunter Laing,https://hedonism.co.uk/product/bowmore-27-year-old-the-kinship-hunter-laing-whisky,775.0,6.0,-2.0
2024-04-18,HED21828,Highland Park 27 Year Old The Kinship Hunter Laing,https://hedonism.co.uk/product/highland-park-27-year-old-the-kinship-hunter-laing-whisky,770.0,6.0,-2.0
2024-04-18,HED21827,Caol Ila 33 Year Old The Kinship Hunter Laing,https://hedonism.co.uk/product/caol-ila-33-year-old-the-kinship-hunter-laing-whisky,570.0,6.0,-2.0
2024-04-18,HED21226,Johnnie Walker King George V Year of the Tiger,https://hedonism.co.uk/product/johnnie-walker-king-george-v-year-of-the-tiger-whisky,550.0,4.0,-2.0
2024-04-18,HED47035,Chichibu Red Wine Cask (2023 Release),https://hedonism.co.uk/product/chichibu-red-wine-cask-(2023-release)-whisky,430.0,3.0,-2.0
2024-04-18,HED46453,Bowmore 22 Year Old Aston Martin Master`s Selection Edition 2,https://hedonism.co.uk/product/bowmore-22-year-old-aston-martin-master`s-selection-edition-2-whisky,425.0,5.0,-2.0
2024-04-18,HED21824,Bruichladdich 18 Year Old The Kinship Hunter Laing,https://hedonism.co.uk/product/bruichladdich-18-year-old-the-kinship-hunter-laing-whisky,340.0,6.0,-2.0
2024-04-18,HED40141,Macallan 18 Year Old Double Cask,https://hedonism.co.uk/product/macallan-18-year-old-double-cask-whisky,310.0,16.0,-2.0
2024-04-18,HED46709,Macallan Rare Cask (2023 Release),https://hedonism.co.uk/product/macallan-rare-cask-(2023-release)-whisky,310.0,18.0,-6.0
2024-04-18,HED47125,Compass Celestial,https://hedonism.co.uk/product/compass-celestial-whisky,300.0,6.0,-3.0
2024-04-18,HED0084,Caol Ila 25 Year Old,https://hedonism.co.uk/product/caol-ila-25-year-old-whisky,295.0,16.0,-2.0
2024-04-18,HED3175,Dalmore 18 Year Old,https://hedonism.co.uk/product/dalmore-18-year-old-whisky,275.0,15.0,2.0
2024-04-18,HED86518,Glenfiddich 19 Year Old Age of Discovery Bourbon Cask,https://hedonism.co.uk/product/glenfiddich-19-year-old-age-of-discovery-bourbon-cask-whisky,250.0,1.0,1.0
2024-04-18,HED46741,Glenlivet 21 Year Old The Sample Room,https://hedonism.co.uk/product/glenlivet-21-year-old-the-sample-room-whisky,250.0,8.0,-2.0
2024-04-18,HED21449,North British 36 Year Old Adelphi 1987,https://hedonism.co.uk/product/north-british-36-year-old-adelphi-1987-whisky,232.0,1.0,1.0
2024-04-18,HED14607,Glenfarclas 25 Year Old,https://hedonism.co.uk/product/glenfarclas-25-year-old-whisky,225.0,17.0,-1.0
2024-04-18,HED21064,Speyside 18 Year Old (M) Cask Strength Collection Signatory 2005,https://hedonism.co.uk/product/speyside-18-year-old-(m)-cask-strength-collection-signatory-2005-whisky,212.0,36.0,-1.0
2024-04-18,HED55995,Hibiki Blender`s Choice,https://hedonism.co.uk/product/hibiki-blender`s-choice-whisky,200.0,84.0,-3.0
2024-04-18,HED46273,Tamdhu Cigar Malt II,https://hedonism.co.uk/product/tamdhu-cigar-malt-ii-whisky,195.0,3.0,-2.0
2024-04-18,HED21277,Benrinnes 22 Year Old The Sentinel`s Legacy Cask Noir,https://hedonism.co.uk/product/benrinnes-22-year-old-the-sentinel`s-legacy-cask-noir-whisky,180.0,4.0,-2.0
2024-04-18,HED6043,Johnnie Walker Blue Label,https://hedonism.co.uk/product/johnnie-walker-blue-label-whisky,174.0,293.0,-2.0
2024-04-18,HED46841,Macallan Harmony Collection Amber Meadow,https://hedonism.co.uk/product/macallan-harmony-collection-amber-meadow-whisky,165.0,37.0,3.0
2024-04-18,HED3500,Royal Salute 21 Year Old Sapphire Flagon,https://hedonism.co.uk/product/royal-salute-21-year-old-sapphire-flagon-whisky,162.0,6.0,-2.0
2024-04-18,HED3161,Yamazaki 12 Year Old,https://hedonism.co.uk/product/yamazaki-12-year-old-whisky,145.0,36.0,-2.0
2024-04-18,HED40140,Macallan 15 Year Old Double Cask,https://hedonism.co.uk/product/macallan-15-year-old-double-cask-whisky,145.0,25.0,-2.0
2024-04-18,HED21048,Caol Ila 16 Year Old Cask Strength Collection Signatory 2007,https://hedonism.co.uk/product/caol-ila-16-year-old-cask-strength-collection-signatory-2007-whisky,145.0,6.0,-2.0
2024-04-18,HED53399,Benriach 21 Year Old The Twenty One,https://hedonism.co.uk/product/benriach-21-year-old-the-twenty-one-whisky,143.0,5.0,-2.0
2024-04-18,HED78927,Glen Scotia 18 Year Old,https://hedonism.co.uk/product/glen-scotia-18-year-old-whisky,128.0,5.0,-2.0
2024-04-18,HED77614,Old Pulteney 18 Year Old,https://hedonism.co.uk/product/old-pulteney-18-year-old-whisky,125.0,2.0,-1.0
2024-04-18,HED46684,Craigellachie 17 Year Old,https://hedonism.co.uk/product/craigellachie-17-year-old-whisky,114.0,12.0,-6.0
2024-04-18,HED6068,Glenlivet 18 Year Old,https://hedonism.co.uk/product/glenlivet-18-year-old-whisky,105.0,4.0,4.0
2024-04-18,HED3115,Glenfiddich 18 Year Old,https://hedonism.co.uk/product/glenfiddich-18-year-old-whisky,102.0,19.0,-4.0
2024-04-18,HED46393,Compass Box Flaming Heart #7,https://hedonism.co.uk/product/compass-box-flaming-heart-#7-whisky,99.0,2.0,-1.0
2024-04-18,HED21247,Cu Bocan 15 Year Old (2023 Release),https://hedonism.co.uk/product/cu-bocan-15-year-old-(2023-release)-whisky,91.7,3.0,-2.0
2024-04-18,HED64375,Ledaig 18 Year Old,https://hedonism.co.uk/product/ledaig-18-year-old-whisky,86.7,6.0,-2.0
2024-04-18,HED2976,Macallan 12 Year Old Sherry Oak,https://hedonism.co.uk/product/macallan-12-year-old-sherry-oak-whisky,86.0,14.0,-5.0
2024-04-18,HED81882,Glengoyne 15 Year Old,https://hedonism.co.uk/product/glengoyne-15-year-old-whisky,83.9,11.0,-3.0
2024-04-18,HED70117,Hibiki Japanese Harmony,https://hedonism.co.uk/product/hibiki-japanese-harmony-whisky,81.2,70.0,-3.0
2024-04-18,HED21822,Caol Ila 12 Year Old The Haunting Songs Whisky Heroes,https://hedonism.co.uk/product/caol-ila-12-year-old-the-haunting-songs-whisky-heroes-whisky,81.0,6.0,-3.0
2024-04-18,HED21819,Benrinnes 13 Year Old Ruthrie The Wanderer in Bordeaux Cask Noir,https://hedonism.co.uk/product/benrinnes-13-year-old-ruthrie-the-wanderer-in-bordeaux-cask-noir-whisky,80.0,4.0,-3.0
2024-04-18,HED51274,Glendronach 15 Year Old Revival,https://hedonism.co.uk/product/glendronach-15-year-old-revival-whisky,78.5,41.0,3.0
2024-04-18,HED60282,Nikka Yoichi Single Malt,https://hedonism.co.uk/product/nikka-yoichi-single-malt-whisky,77.7,4.0,-2.0
2024-04-18,HED61388,Macallan 12 Year Old Double Cask,https://hedonism.co.uk/product/macallan-12-year-old-double-cask-whisky,77.0,18.0,7.0
2024-04-18,HED6052,Lagavulin 16 Year Old,https://hedonism.co.uk/product/lagavulin-16-year-old-whisky,74.8,44.0,-3.0
2024-04-18,HED23111,Kingsbarns 4 Year Old Sherry Cask 1732158,https://hedonism.co.uk/product/kingsbarns-4-year-old-sherry-cask-1732158-whisky,74.0,3.0,-2.0
2024-04-18,HED47122,Kilchoman Batch Strength,https://hedonism.co.uk/product/kilchoman-batch-strength-whisky,73.0,6.0,-3.0
2024-04-18,HED3087,Ardbeg Uigeadail,https://hedonism.co.uk/product/ardbeg-uigeadail-whisky,68.0,14.0,1.0
2024-04-18,HED67227,Bowmore 15 Year Old,https://hedonism.co.uk/product/bowmore-15-year-old-whisky,66.0,5.0,1.0
2024-04-18,HED58719,Edradour 12 Year Old Caledonia,https://hedonism.co.uk/product/edradour-12-year-old-caledonia-whisky,64.5,6.0,-2.0
2024-04-18,HED47070,Lagg Corriecravie Sherry Finish,https://hedonism.co.uk/product/lagg-corriecravie-sherry-finish-whisky,64.0,3.0,4.0
2024-04-18,HED86379,Nikka Taketsuru Pure Malt,https://hedonism.co.uk/product/nikka-taketsuru-pure-malt-whisky,59.0,4.0,3.0
