import_date,code,title,url,price_gbp,availability,units_sold
2024-04-25,HED46943,Huntsman 50 Year Old House Hazelwood Charles Gordon Collection,https://hedonism.co.uk/product/huntsman-50-year-old-house-hazelwood-charles-gordon-collection-whisky,5900.0,1.0,1.0
2024-04-25,HED00061,Macallan Exceptional Single Cask Sherry Hogshead ESH234004 Bottled 2018 2002,https://hedonism.co.uk/product/macallan-exceptional-single-cask-sherry-hogshead-esh234004-bottled-2018-2002-whisky,4995.0,3.0,1.0
2024-04-25,HED3162,Yamazaki 18 Year Old,https://hedonism.co.uk/product/yamazaki-18-year-old-whisky,850.0,20.0,3.0
2024-04-25,HED83705,Glengoyne 25 Year Old,https://hedonism.co.uk/product/glengoyne-25-year-old-whisky,495.0,18.0,1.0
2024-04-25,HED40730,Springbank 18 Year Old 2021 Release,https://hedonism.co.uk/product/springbank-18-year-old-2021-release-whisky,395.0,1.0,1.0
2024-04-25,HED93971,Macallan 18 Year Old Sherry Oak 2023 Release,https://hedonism.co.uk/product/macallan-18-year-old-sherry-oak-2023-release-whisky,395.0,147.0,1.0
2024-04-25,HED46529,Johnnie Walker Blue Label Year Rabbit,https://hedonism.co.uk/product/johnnie-walker-blue-label-year-rabbit-whisky,207.0,5.0,1.0
2024-04-25,HED00003,Linkwood 26 Year Old Cask Strength Collection Signatory 1997,https://hedonism.co.uk/product/linkwood-26-year-old-cask-strength-collection-signatory-1997-whisky,192.0,7.0,1.0
2024-04-25,HED55586,Kilkerran Heavily Peated Batch Two,https://hedonism.co.uk/product/kilkerran-heavily-peated-batch-two-whisky,150.0,1.0,2.0
2024-04-25,HED79875,Kilkerran Heavily Peated Batch Three,https://hedonism.co.uk/product/kilkerran-heavily-peated-batch-three-whisky,150.0,1.0,2.0
2024-04-25,HED41000,Kilkerran Heavily Peated Batch Four,https://hedonism.co.uk/product/kilkerran-heavily-peated-batch-four-whisky,150.0,1.0,2.0
2024-04-25,HED45235,Kilkerran Heavily Peated Batch Five,https://hedonism.co.uk/product/kilkerran-heavily-peated-batch-five-whisky,150.0,1.0,2.0
2024-04-25,HED46023,Kilkerran Heavily Peated Batch Six,https://hedonism.co.uk/product/kilkerran-heavily-peated-batch-six-whisky,150.0,1.0,2.0
2024-04-25,HED46904,Glenfarclas 18 Year Old 100cl,https://hedonism.co.uk/product/glenfarclas-18-year-old-100cl-whisky,135.0,29.0,1.0
2024-04-25,HED47096,Daftmill Summer Distillation 2011,https://hedonism.co.uk/product/daftmill-summer-distillation-2011-whisky,130.0,7.0,2.0
2024-04-25,HED46589,Glentauchers 14 Year Old North Star 2008,https://hedonism.co.uk/product/glentauchers-14-year-old-north-star-2008-whisky,109.0,2.0,2.0
2024-04-25,HED22916,Annandale Man OSword Sherry Cask 2015,https://hedonism.co.uk/product/annandale-man-osword-sherry-cask-2015-whisky,97.0,1.0,3.0
2024-04-25,HED2976,Macallan 12 Year Old Sherry Oak,https://hedonism.co.uk/product/macallan-12-year-old-sherry-oak-whisky,86.0,62.0,1.0
2024-04-25,HED70117,Hibiki Japanese Harmony,https://hedonism.co.uk/product/hibiki-japanese-harmony-whisky,81.2,73.0,2.0
2024-04-25,HED86657,Yamazaki Distillers Reserve,https://hedonism.co.uk/product/yamazaki-distillers-reserve-whisky,79.0,34.0,4.0
2024-04-25,HED45873,Balvenie 14 Year Old Week Peat,https://hedonism.co.uk/product/balvenie-14-year-old-week-peat-whisky,78.7,11.0,2.0
2024-04-25,HED21145,Bladnoch Alinta,https://hedonism.co.uk/product/bladnoch-alinta-whisky,76.0,5.0,1.0
2024-04-25,HED87190,Hakushu Distillers Reserve,https://hedonism.co.uk/product/hakushu-distillers-reserve-whisky,69.9,60.0,2.0
2024-04-25,HED21179,Glenturret 10 Year Old Peat Smoked 2023 Release,https://hedonism.co.uk/product/glenturret-10-year-old-peat-smoked-2023-release-whisky,67.0,4.0,2.0
2024-04-25,HED46557,Stauning El Clasico,https://hedonism.co.uk/product/stauning-el-clasico-whisky,64.2,3.0,1.0
2024-04-25,HED42126,GlenAllachie 9 Year Old Amontillado Sherry Cask,https://hedonism.co.uk/product/glenallachie-9-year-old-amontillado-sherry-cask-whisky,60.0,3.0,3.0
2024-04-25,HED47128,GlenAllachie 9 Year Old Fino Sherry Cask,https://hedonism.co.uk/product/glenallachie-9-year-old-fino-sherry-cask-whisky,60.0,3.0,3.0
2024-04-25,HED47127,GlenAllachie 9 Year Old Oloroso Sherry Cask,https://hedonism.co.uk/product/glenallachie-9-year-old-oloroso-sherry-cask-whisky,60.0,3.0,3.0
2024-04-25,HED72835,Ailsa Bay Sweet Smoke 12,https://hedonism.co.uk/product/ailsa-bay-sweet-smoke-12-whisky,59.0,5.0,1.0
2024-04-25,HED45723,Rampur Double Cask Single Malt,https://hedonism.co.uk/product/rampur-double-cask-single-malt-whisky,58.7,2.0,1.0
2024-04-25,HED21348,Lochlea Fallow Edition 2nd Crop,https://hedonism.co.uk/product/lochlea-fallow-edition-2nd-crop-whisky,51.5,10.0,1.0
2024-04-25,HED6049,Talisker 10 Year Old,https://hedonism.co.uk/product/talisker-10-year-old-whisky,45.0,14.0,2.0
2024-04-25,HED40147,Ardbeg 5 Year Old Wee Beastie,https://hedonism.co.uk/product/ardbeg-5-year-old-wee-beastie-whisky,39.0,2.0,2.0
2024-04-25,HED69504,Toki,https://hedonism.co.uk/product/toki-whisky,34.0,19.0,1.0
2024-04-25,HED6042,Johnnie Walker Black Label 12 Year Old,https://hedonism.co.uk/product/johnnie-walker-black-label-12-year-old-whisky,28.9,16.0,8.0
