import_date,code,title,url,price_gbp,availability,units_sold
2024-05-03,HED45998,Cask Trials House Hazelwood Charles Gordon Collection 1968,https://hedonism.co.uk/product/cask-trials-house-hazelwood-charles-gordon-collection-1968-whisky,3800.0,2.0,1.0
2024-05-03,HED46865,Laphroaig 34 Year Old Ian Hunter Story Book 5,https://hedonism.co.uk/product/laphroaig-34-year-old-ian-hunter-story-book-5-whisky,1200.0,4.0,1.0
2024-05-03,HED7047,Hibiki 21 Year Old,https://hedonism.co.uk/product/hibiki-21-year-old-whisky,950.0,29.0,1.0
2024-05-03,HED83705,Glengoyne 25 Year Old,https://hedonism.co.uk/product/glengoyne-25-year-old-whisky,495.0,15.0,3.0
2024-05-03,HED4505,Glengoyne 21 Year Old,https://hedonism.co.uk/product/glengoyne-21-year-old-whisky,213.0,16.0,3.0
2024-05-03,HED55995,Hibiki Blenders Choice,https://hedonism.co.uk/product/hibiki-blenders-choice-whisky,200.0,79.0,1.0
2024-05-03,HED47096,Daftmill Summer Distillation 2011,https://hedonism.co.uk/product/daftmill-summer-distillation-2011-whisky,130.0,4.0,1.0
2024-05-03,HED21275,Linkwood Single Cask Christmas Edition Berry Brothers 2010,https://hedonism.co.uk/product/linkwood-single-cask-christmas-edition-berry-brothers-2010-whisky,95.5,1.0,1.0
2024-05-03,HED2976,Macallan 12 Year Old Sherry Oak,https://hedonism.co.uk/product/macallan-12-year-old-sherry-oak-whisky,86.0,57.0,3.0
2024-05-03,HED70117,Hibiki Japanese Harmony,https://hedonism.co.uk/product/hibiki-japanese-harmony-whisky,81.2,59.0,6.0
2024-05-03,HED6063,Chivas Regal 18 Year Old,https://hedonism.co.uk/product/chivas-regal-18-year-old-whisky,71.2,37.0,3.0
2024-05-03,HED67227,Bowmore 15 Year Old,https://hedonism.co.uk/product/bowmore-15-year-old-whisky,66.0,3.0,2.0
2024-05-03,HED82200,Glenfiddich 15 Year Old,https://hedonism.co.uk/product/glenfiddich-15-year-old-whisky,56.0,18.0,1.0
2024-05-03,HED69364,GlenAllachie 12 Year Old,https://hedonism.co.uk/product/glenallachie-12-year-old-whisky,51.2,11.0,1.0
2024-05-03,HED4303,Glendronach 12 Year Old,https://hedonism.co.uk/product/glendronach-12-year-old-whisky,48.2,26.0,1.0
2024-05-03,HED45073,Ardnamurchan AD072105,https://hedonism.co.uk/product/ardnamurchan-ad072105-whisky,45.0,32.0,1.0
2024-05-03,HED10534,Johnnie Walker Double Black,https://hedonism.co.uk/product/johnnie-walker-double-black-whisky,37.5,14.0,1.0
