import_date,code,title,url,price_gbp,availability,units_sold
2024-05-26,HED21915,Hibiki 30 Year Old Kacho Fugetsu,https://hedonism.co.uk/product/hibiki-30-year-old-kacho-fugetsu-whisky,9500.0,4.0,1.0
2024-05-26,HED21921,Hibiki 100th Anniversary Blend,https://hedonism.co.uk/product/hibiki-100th-anniversary-blend-whisky,2820.0,5.0,1.0
2024-05-26,HED61375,Glenfarclas 30 Year Old,https://hedonism.co.uk/product/glenfarclas-30-year-old-whisky,650.0,1.0,1.0
2024-05-26,HED93971,Macallan 18 Year Old Sherry Oak 2023 Release,https://hedonism.co.uk/product/macallan-18-year-old-sherry-oak-2023-release-whisky,395.0,140.0,2.0
2024-05-26,HED3175,Dalmore 18 Year Old,https://hedonism.co.uk/product/dalmore-18-year-old-whisky,275.0,14.0,1.0
2024-05-26,HED00097,Dalmore 16 Year Old Luminary No2 2024 Edition The Collectible,https://hedonism.co.uk/product/dalmore-16-year-old-luminary-no2-2024-edition-the-collectible-whisky,275.0,122.0,1.0
2024-05-26,HED3110,Balvenie 21 Year Old Portwood,https://hedonism.co.uk/product/balvenie-21-year-old-portwood-whisky,243.0,10.0,1.0
2024-05-26,HED3157,Hakushu 12 Year Old,https://hedonism.co.uk/product/hakushu-12-year-old-whisky,185.0,61.0,1.0
2024-05-26,HED90399,Fettercairn 18 Year Old,https://hedonism.co.uk/product/fettercairn-18-year-old-whisky,165.0,9.0,1.0
2024-05-26,HED46904,Glenfarclas 18 Year Old 100cl,https://hedonism.co.uk/product/glenfarclas-18-year-old-100cl-whisky,135.0,20.0,2.0
2024-05-26,HED8024,Balvenie 14 Year Old Caribbean Cask,https://hedonism.co.uk/product/balvenie-14-year-old-caribbean-cask-whisky,65.9,20.0,1.0
2024-05-26,HED47070,Lagg Corriecravie Sherry Finish,https://hedonism.co.uk/product/lagg-corriecravie-sherry-finish-whisky,64.0,3.0,1.0
2024-05-26,HED22180,HighGlen 3 Year Old Batch 1 TBWC,https://hedonism.co.uk/product/highglen-3-year-old-batch-1-tbwc-whisky,51.0,4.0,1.0
2024-05-26,HED53435,Tobermory 12 Year Old,https://hedonism.co.uk/product/tobermory-12-year-old-whisky,44.9,4.0,1.0
2024-05-26,HED10024,Glenkinchie 12 Year Old,https://hedonism.co.uk/product/glenkinchie-12-year-old-whisky,41.5,2.0,1.0
2024-05-26,HED3137,Bowmore 12 Year Old,https://hedonism.co.uk/product/bowmore-12-year-old-whisky,37.5,12.0,1.0
2024-05-26,HED8506,Monkey Shoulder,https://hedonism.co.uk/product/monkey-shoulder-whisky,29.9,9.0,6.0
2024-05-26,HED6042,Johnnie Walker Black Label 12 Year Old,https://hedonism.co.uk/product/johnnie-walker-black-label-12-year-old-whisky,28.9,53.0,3.0
2024-05-26,HED22635,Loch Lomond Original,https://hedonism.co.uk/product/loch-lomond-original-whisky,26.5,4.0,1.0
