import_date,code,title,url,price_gbp,availability,units_sold
2024-06-05,HED2907,Nikka Yoichi 10 Year Old Old Presentation,https://hedonism.co.uk/product/nikka-yoichi-10-year-old-old-presentation-whisky,435.0,20.0,1.0
2024-06-05,HED46903,Glenfarclas 26 Year Old Oloroso Sherry Finish,https://hedonism.co.uk/product/glenfarclas-26-year-old-oloroso-sherry-finish-whisky,240.0,37.0,3.0
2024-06-05,HED21064,Speyside 18 Year Old M Cask Strength Collection Signatory 2005,https://hedonism.co.uk/product/speyside-18-year-old-m-cask-strength-collection-signatory-2005-whisky,212.0,28.0,2.0
2024-06-05,HED3161,Yamazaki 12 Year Old,https://hedonism.co.uk/product/yamazaki-12-year-old-whisky,145.0,45.0,5.0
2024-06-05,HED22916,Annandale Man OSword Sherry Cask 2015,https://hedonism.co.uk/product/annandale-man-osword-sherry-cask-2015-whisky,97.0,1.0,1.0
2024-06-05,HED21972,Ballindalloch 8 Year Old 2015,https://hedonism.co.uk/product/ballindalloch-8-year-old-2015-whisky,90.0,4.0,2.0
2024-06-05,HED70117,Hibiki Japanese Harmony,https://hedonism.co.uk/product/hibiki-japanese-harmony-whisky,81.2,35.0,1.0
2024-06-05,HED21944,Ardnahoe 5 Year Old Inaugural Release,https://hedonism.co.uk/product/ardnahoe-5-year-old-inaugural-release-whisky,70.0,90.0,5.0
